Date,S&P_Comp_P,Dividend_D,Earnings_E,Consumer_Price_Index_CPI,Date_Fraction,Long_Interest_Rate_GS10,Real_Price,Real_Dividend,Real_Total_Return_Price,Real_Earnings,Real_TR_Scaled_Earnings,CAPE_one,CAPE_two,Excess_CAPE_Yield,Monthly_Total_Bond_Returns,Real_Total_Bond_Returns,10_Year_Annualized_Stock_Real_Return,10_Year_Annualized_Bond_Real_Return,Real_10_Year_Excess_Annualized_Returns,^IRX,^TNX,^TYX,TMS,TMS2
1910-03-31,9.96,0.4475,0.7525,10.08541488,1910.2083333332978,3.921666666666667,300.91097253898994,13.519845402730724,2121.3980674899135,22.734488638111436,160.27630981788752,14.050006965077818,17.435730474563606,0.05549236938822478,1.0027895691897077,6.16259223161568,-0.02147638434197674,-0.03226284431330062,0.01078645997132388,,,,,
1910-04-30,9.72,0.45,0.75,10.18058017,1910.291666666631,3.9274999999999998,290.9150510623601,13.46828940103519,2058.840157358476,22.447149001725315,158.86112325296884,13.559883620820077,16.83224228480289,0.0589683635110626,1.0027945604628268,6.122016279113776,-0.02178147673593034,-0.03419872367828669,0.012417246942356353,,,,,
1910-05-31,9.56,0.4525,0.7475,9.990330579,1910.3749999999643,3.9333333333333336,291.5751362745772,13.801019787055038,2071.6509455058135,22.79836970347766,161.98316754870248,13.568792287251448,16.849954664554478,0.05939787927567452,1.0027995516867598,6.2560342634895605,-0.02960923827053319,-0.037375270968179275,0.007766032697646086,,,,,
1910-06-30,9.1,0.455,0.745,9.895165289,1910.4583333332976,3.9391666666666665,280.21462189038533,14.010731094519267,1999.229675496383,22.940647616300776,163.67319870822035,13.019657302315931,16.176908272404535,0.06272466456279643,1.0028045428615282,6.333883279050431,-0.02872967202437482,-0.03962861546325824,0.010898943438883424,,,,,
1910-07-31,8.64,0.4575,0.7425,9.895165289,1910.5416666666308,3.9450000000000003,266.0499267179043,14.087713133500143,1906.5456074359395,22.863665577319903,163.84376313902604,12.342581259985216,15.347332499645296,0.06562238501354803,1.0028095339871532,6.3516469261864446,-0.02323161969965748,-0.039110493662960266,0.015878873963302786,,,,,
1910-08-31,8.85,0.46,0.74,9.8,1910.624999999964,3.9508333333333336,275.1627551020408,14.302244897959186,1980.390192491889,23.00795918367347,165.59194829875682,12.74505515088625,15.858955310848538,0.06327249337475835,1.002814525063656,6.431344599805905,-0.02790874937370491,-0.03764216442128365,0.009733415047578742,,,,,
1910-09-30,8.91,0.4625,0.7375,9.704834711,1910.7083333332973,3.956666666666667,279.74479533616454,14.520984045227397,2022.0770191461108,23.15508266671396,167.37169490687506,12.937161101070846,16.108720433280794,0.059795105936958456,1.0028195160910582,6.512688832921191,-0.024558461455944203,-0.03709007797887842,0.012531616522934219,,,,,
1910-11-30,9.31,0.4675,0.7325,9.229089256,1910.8749999999638,3.9683333333333333,307.37128239991534,15.43459447067244,2240.34263761052,24.183615935331684,176.26755983348076,14.16452317578035,17.653921691005714,0.04910485347643048,1.0028294979986456,6.887115107332553,-0.0373670434544241,-0.04083743452595323,0.003470391071529133,,,,,
1910-12-31,9.05,0.47,0.73,9.229089256,1910.958333333297,3.9741666666666666,298.7873368119478,15.517132409018279,2187.201678161291,24.101077996985843,176.4262127135627,13.741478417781545,17.136316385812243,0.05248554838487444,1.0028344888788736,6.906602185745193,-0.04151708031343182,-0.03881870530310494,-0.002698375010326881,,,,,
1911-01-31,9.27,0.47,0.7183,9.229089256,1911.0416666666304,3.98,306.05067538638184,15.517132409018279,2249.8370116703295,23.714800445527302,174.33203079641834,14.049215181401207,17.527975125717898,0.04956762270364154,1.0031121262053728,6.926178872831492,-0.037519546179585306,-0.036754414872576135,-0.0007651313070091703,,,,,
1911-01-31,8.72,0.47,0.6133,9.229089256,1911.7916666666297,4.0024999999999995,287.89232895029664,15.517132409018279,2198.3755653588273,20.24820703500194,154.61740071497348,13.066472850619194,16.382298462120712,0.05344740984881333,1.00313109049028,7.1231463833515605,-0.02787649452727603,-0.023488603821643195,-0.004387890705632835,,,,,
1911-02-28,9.43,0.47,0.7067,8.94367438,1911.1249999999636,3.9825,321.26851648639746,16.012322666872407,2371.515407290314,24.076400912082406,177.7253381052031,14.721488469928307,18.37459278519667,0.04436027884105166,1.0031142333635612,7.16945347432957,-0.03960930937600282,-0.036089686175194036,-0.0035196232008087858,,,,,
1911-03-31,9.32,0.47,0.695,9.038839669,1911.2083333332969,3.985,314.1779369911292,15.84373716586166,2328.920883029173,23.428504958029478,173.66952936751878,14.370623221979534,17.944211955514476,0.0470699764010383,1.0031163405178931,7.116062268095743,-0.03924859711391038,-0.03394579691896371,-0.005302800194946666,,,,,
1911-04-30,9.28,0.47,0.6833,8.753424793,1911.2916666666301,3.9875,323.0296788819398,16.360339339925826,2404.642838864287,23.785148661641106,177.0573762711172,14.752935420329358,18.430686396998272,0.0432591607083098,1.0031184476683683,7.370988317331735,-0.04027842912864277,-0.03538942530173894,-0.004889003826903826,,,,,
1911-05-31,9.48,0.47,0.6717,8.753424793,1911.3749999999634,3.99,329.9915254095678,16.360339339925826,2466.6159436374596,23.38136156303868,174.77066765203392,15.047660591685043,18.805342832580813,0.041906552892054874,1.0031205548149882,7.393974358663488,-0.03714954692021455,-0.03264137087186314,-0.004508176048351409,,,,,
1911-06-30,9.67,0.47,0.66,8.753424793,1911.4583333332967,3.9924999999999997,336.6052796108144,16.360339339925826,2526.2431750457135,22.97409354117244,172.42197471873536,15.328355684719282,19.161771874042582,0.040664609815320156,1.0031226619577531,7.417047660950314,-0.04630210294596648,-0.031506404362893425,-0.014795698583073058,,,,,
1911-07-31,9.63,0.47,0.6483,8.848509091,1911.54166666663,3.995,331.61077983007306,16.1845344257668,2498.881309168322,22.324326953669402,168.22686944276458,15.08311057870027,18.86162742979168,0.041520123743291004,1.003124769096664,7.360257609256681,-0.045511796698329055,-0.030425216669317967,-0.015086580029011087,,,,,
1911-08-31,9.17,0.47,0.6367,9.134004959,1911.6249999999632,3.9975,305.9007535623126,15.678664577348627,2314.986873324307,21.239586673186963,160.73632957967135,13.899790665654447,17.392599372771915,0.04910389645939884,1.0031268762317218,7.1524828873148145,-0.03878268346864577,-0.026759746446060495,-0.012022937022585278,,,,,
1911-09-30,8.67,0.47,0.625,9.229089256,1911.7083333332964,4.0,286.2415701833798,15.517132409018279,2175.9965162204585,20.63448458646048,156.862493960529,12.997953983252438,16.279970359273157,0.053875847855920846,1.0031289833629269,7.100927698720917,-0.02876068777872587,-0.024064280389012316,-0.004696407389713553,,,,,
1911-11-30,9.07,0.47,0.6017,9.134004959,1911.874999999963,4.005,302.56486748202565,15.678664577348627,2320.3935772432706,20.07202654508653,153.93393775383416,13.727997586413094,17.226467153366848,0.04745119494291522,1.003133197613782,7.219833186184121,-0.026951141017773073,-0.023368393912026275,-0.0035827471057467974,,,,,
1911-12-31,9.11,0.47,0.59,9.038839669,1911.9583333332962,4.0075,307.09882038510585,15.84373716586166,2365.2903872137936,19.888946655017833,153.1856562520459,13.929258419578241,17.494076442996054,0.044098435429173535,1.0031353047334335,7.318706423989944,-0.02435663420570011,-0.023260362364417753,-0.001096271841282359,,,,,
1912-01-31,9.12,0.4708,0.5992,9.134004959,1912.0416666666295,4.01,304.2328105221691,15.705351665990923,2353.296520016376,19.988629393079357,154.6157099554619,13.794952631845828,17.34076614648028,0.047047640823835585,1.000350690754655,7.265161651701131,-0.021191134802391542,-0.019380715036719343,-0.0018104197656721999,,,,,
1912-01-31,9.84,0.4783,0.6817,9.8,1912.7916666666288,4.34,305.94367346938776,14.871225510204084,2456.0885831214296,21.195305102040816,170.1540230806787,13.905092701178477,17.55610976501485,0.039873848016867934,1.000671141601426,6.80154658565665,0.003592781402295575,-0.00887378703770969,0.012466568440005266,,,,,
1912-02-29,9.04,0.4717,0.6083,9.229089256,1912.1249999999627,4.046666666666667,298.4571850585644,15.573258207093454,2318.6594994695342,20.083131158310255,156.02218733709265,13.5316343696866,17.024470442136426,0.04914293070284783,1.000386344417337,7.192832635983704,-0.01709836853014879,-0.018087330716241246,0.000988962186092457,,,,,
1912-03-31,9.3,0.4725,0.6175,9.419419835,1912.208333333296,4.083333333333333,300.836999479597,15.284460457431136,2347.0430265700697,19.974929804156037,155.8386095598944,13.639769173944172,17.172513777043743,0.050265881303448695,1.0004219860003025,7.050215658654695,-0.01299521141722726,-0.014633648542101474,0.0016384371248742147,,,,,
1912-04-30,9.59,0.4733,0.6267,9.704834711,1912.2916666666292,4.12,301.09456647293126,14.860068645634867,2358.7136517338986,19.67632584031137,154.1403384297846,13.65439269055324,17.200337051440428,0.05164162062953902,1.0004576155364637,6.8457595454299085,-0.00717273809394936,-0.011414869605843148,0.0042421315118937875,,,,,
1912-05-31,9.58,0.4742,0.6358,9.704834711,1912.3749999999625,4.156666666666666,300.78059925033176,14.888325695668824,2365.973439494101,19.962036012876926,157.0235817150678,13.645500685612374,17.19887872315537,0.05011670072525536,1.0004932330586358,6.8488922713567915,-0.0032084820167708195,-0.011144897810831833,0.007936415794061014,,,,,
1912-06-30,9.58,0.475,0.645,9.609669421,1912.4583333332957,4.193333333333333,303.7592524901071,15.061132038914497,2399.2765658929998,20.451431926526002,161.53793162849533,13.78541740450253,17.384332578345738,0.04681405774368824,1.0005288385995368,6.920128928117513,-0.005063677024350954,-0.011852190205361546,0.006788513181010591,,,,,
1912-07-31,9.59,0.4758,0.6542,9.609669421,1912.541666666629,4.23,304.07632895408426,15.08649815603267,2411.7112299323094,20.74314227338498,164.5194459459559,13.80287664501579,17.41431546495249,0.046355634792276806,1.0005644321917888,6.923788559408473,-0.00499253148154033,-0.012178456771505752,0.0071859252899654225,,,,,
1912-08-31,9.81,0.4767,0.6633,9.704834711,1912.6249999999623,4.266666666666667,308.0018453701205,14.966817501318701,2452.73771239623,20.82544587502558,165.84107284734142,13.984761763426283,17.649150043747625,0.04723887375824063,1.000600013867917,6.859763803849793,-0.0013375699452523593,-0.009758589923553163,0.008421019978300803,,,,,
1912-09-30,9.86,0.4775,0.6725,9.8,1912.7083333332955,4.303333333333334,306.56551020408165,14.846352040816328,2451.1518902930247,20.909260204081633,167.18049150325143,13.92628500131588,17.579229265969392,0.04697529258614501,1.0006355836603513,6.797226379634047,0.0017557145178128675,-0.008533559680529157,0.010289274198342024,,,,,
1912-11-30,9.73,0.4792,0.6908,9.8,1912.874999999962,4.376666666666667,302.5235714285715,14.899208163265307,2438.5997680749483,21.478240816326533,173.1330647262255,13.749541018606541,17.3651099454777,0.043679918829743154,1.0007066877233795,6.8061113865243215,-0.0009130488621299504,-0.00921344500882837,0.008300396146698419,,,,,
1912-12-31,9.38,0.48,0.7,9.704834711,1912.9583333332953,4.413333333333333,294.50125479834156,15.07042668477654,2384.056388823123,21.977705581965786,177.9146558823226,13.38899945257964,16.915632310225792,0.043149761425109054,1.0007422220583555,6.877708850292884,0.0010109874232950844,-0.010518602010658795,0.01152958943395388,,,,,
1913-01-31,9.3,0.48,0.6942,9.8,1913.0416666666285,4.45,289.1540816326531,14.924081632653063,2350.837601099457,21.583953061224495,175.47865190142397,13.14808879176157,16.616510711718934,0.044020582792522696,1.0056452933353177,6.8159763978240475,0.004854328294987553,-0.008718783807048491,0.013573112102036045,,,,,
1913-01-31,8.26,0.48,0.6417,10.0,1913.7916666666279,4.2325,251.68220000000002,14.625600000000002,2134.357882574343,19.552599000000004,165.8132509985419,11.471490240312296,14.609857401411722,0.0651087219603513,1.0054836530139013,7.022281869207232,0.005857357230797833,-0.009624575196906848,0.015481932427704681,,,,,
1913-02-28,8.97,0.48,0.6883,9.8,1913.1249999999618,4.425833333333333,278.89377551020414,14.924081632653063,2277.5319124630223,21.400511224489797,174.76312322723498,12.682960516236768,16.037450941848547,0.0470515125028967,1.0056273197322045,6.854454583956366,0.012731790139461907,-0.00871876123578752,0.021450551375249427,,,,,
1913-03-31,8.8,0.48,0.6825,9.8,1913.208333333295,4.401666666666667,273.6081632653062,14.924081632653063,2244.524203586747,21.220178571428573,174.07815556226757,12.443453515183668,15.745059939032132,0.05221025365417391,1.0056093495067409,6.893026791490165,0.016300255522496476,-0.008718790795405384,0.02501904631790186,,,,,
1913-04-30,8.79,0.48,0.6767,9.8,1913.2916666666283,4.3775,273.29724489795916,14.924081632653063,2252.1759906444286,21.039845918367348,173.3842426472224,12.43306708179517,15.742029169880436,0.052519055048822795,1.0055913826649947,6.931692187922962,0.012218962920049758,-0.00930699704594573,0.02152595996599549,,,,,
1913-05-31,8.55,0.48,0.6708,9.7,1913.3749999999616,4.3533333333333335,268.57577319587637,15.0779381443299,2223.6219608086667,21.071418556701033,174.45679664449747,12.221401061154129,15.48645540852973,0.0554485291804662,1.0055734192130459,7.042310240033363,0.009118559310597574,-0.01032271393151829,0.019441273242115864,,,,,
1913-06-30,8.12,0.48,0.665,9.8,1913.4583333332948,4.3291666666666675,252.46571428571428,14.924081632653063,2100.5385540270618,20.676071428571433,172.0268643384232,11.491962852761228,14.577005951226637,0.061927636746905226,1.005555459156987,7.009299171033176,0.010878047528940504,-0.00989162507784469,0.020769672606785194,,,,,
1913-07-31,8.23,0.48,0.6592,9.9,1913.541666666628,4.305,253.30111111111114,14.773333333333335,2117.7320949604077,20.288711111111112,169.62442247848125,11.534022795459858,14.645116150014804,0.06288622755167769,1.0055375025029214,6.9770447124959745,0.00597526250725533,-0.010044690574377735,0.016019953081633065,,,,,
1913-08-31,8.45,0.48,0.6533,9.9,1913.6249999999613,4.280833333333334,260.07222222222225,14.773333333333335,2184.6349314962163,20.107122222222223,168.90201192266014,11.846840543564632,15.056415065211734,0.060838566129037666,1.0055195492569646,7.015680115054415,0.004472226525260137,-0.009467576648290565,0.013939803173550702,,,,,
1913-09-30,8.53,0.48,0.6475,10.0,1913.7083333332946,4.256666666666667,259.9091,14.625600000000002,2193.502739561343,19.729325000000003,166.50562999601053,11.843316826625975,15.065935573976562,0.06095116122182326,1.005501599425245,6.983859471950359,0.0046355399792461505,-0.009049883136874493,0.013685423116120643,,,,,
1913-11-30,8.05,0.48,0.6358,10.1,1913.8749999999611,4.208333333333334,242.85495049504956,14.480792079207925,2069.733089207973,19.181015841584163,163.47034759235146,11.072537845038013,14.120136915548969,0.0707020157401892,1.0054657100290856,6.990880818162154,0.0124679045871261,-0.008639073767631511,0.02110697835475761,,,,,
1913-12-31,8.04,0.48,0.63,10.0,1913.9583333332944,4.184166666666667,244.9788,14.625600000000002,2098.220844025891,19.196100000000005,164.41282733038702,11.174040870036796,14.268761140269405,0.06910640285813463,1.005447770476961,7.099381855017745,0.014979815488495918,-0.009625516722059357,0.024605332210555275,,,,,
1914-01-31,8.37,0.475,0.6208,10.0,1914.0416666666276,4.16,255.0339,14.473250000000002,2194.6720198473545,18.915776,162.77806331197584,11.636092105046137,14.875360055450978,0.06342152742930658,1.0029258782902253,7.138057657892185,0.014197189323069459,-0.009626065077590007,0.023823254400659466,,,,,
1914-01-31,7.68,0.43,0.5383,10.1,1914.791666666627,4.220000000000001,231.6926732673268,12.972376237623765,2079.62659183968,16.23960495049505,145.76341072751293,10.612759466126226,13.722477893212874,0.07212274741887859,1.002977382222985,7.257172162294747,0.028350805783321498,-0.006513924700286333,0.03486473048360783,,,,,
1914-02-28,8.48,0.47,0.6117,9.9,1914.124999999961,4.166666666666667,260.9955555555556,14.465555555555556,2256.348034194947,18.82676666666667,162.76038826851996,11.910233879798245,15.242178170369366,0.05804232722367722,1.0029316012375706,7.231255298815947,0.012940338427729792,-0.009867979777921532,0.022808318205651323,,,,,
1914-03-31,8.32,0.465,0.6025,9.9,1914.2083333332941,4.173333333333334,256.0711111111111,14.311666666666667,2224.0859824088457,18.54361111111111,161.05911110592905,11.685526018836832,14.971980169053344,0.06073786169466485,1.002937324112795,7.252454455799146,0.013547488395359464,-0.009112944045038596,0.02266043244039806,,,,,
1914-04-30,8.12,0.46,0.5933,9.8,1914.2916666666274,4.18,252.46571428571428,14.302244897959186,2203.12333919013,18.44678673469388,160.97451688934783,11.522662536200237,14.781642625967594,0.062010776197820104,1.0029430469159344,7.347979278058797,0.01327652339938279,-0.00936201677253301,0.0226385401719158,,,,,
1914-05-31,8.17,0.455,0.5842,9.9,1914.3749999999607,4.1866666666666665,251.45444444444448,14.003888888888891,2204.4822260750075,17.98037777777778,157.6326213553267,11.479008694164483,14.742681655780235,0.06567771883351262,1.0029487696470247,7.2951642740355656,0.01339102029937167,-0.008181742108324674,0.021572762407696344,,,,,
1914-06-30,8.13,0.45,0.575,9.9,1914.458333333294,4.193333333333333,250.2233333333334,13.850000000000003,2203.807659910358,17.697222222222223,155.8658554057141,11.428715168831888,14.694917610765895,0.06599441524600616,1.0029544923061013,7.316676033016901,0.01584851559026701,-0.008009512887569015,0.023858028477836024,,,,,
1914-07-31,7.68,0.445,0.5658,10.0,1914.5416666666272,4.2,234.00960000000003,13.559150000000002,2070.9591252822747,17.239926000000004,152.5714418079051,10.694345183040141,13.7698496992573,0.0729622912812101,1.0029602148931998,7.2649101651020604,0.026735809697336244,-0.007423759053683643,0.034159568751019886,,,,,
1914-08-31,7.68,0.44,0.5567,10.2,1914.6249999999604,4.206666666666667,229.4211764705883,13.143921568627453,2040.045604842587,16.63004803921569,147.87674325727448,10.49204626507644,13.528140067051343,0.07552710247656477,1.0029659374083564,7.143544961147604,0.03286252061982142,-0.004703640668017317,0.03756616128783874,,,,,
1914-09-30,7.68,0.435,0.5475,10.2,1914.7083333332937,4.213333333333333,229.4211764705883,12.994558823529415,2049.674726349819,16.355220588235298,146.11938967142262,10.500497301802133,13.558230015308228,0.07420232310027498,1.0029716598516059,7.164732268376146,0.0312773778941724,-0.005120004658752619,0.03639738255292502,,,,,
1914-11-30,7.68,0.425,0.5292,10.2,1914.8749999999602,4.226666666666667,229.4211764705883,12.695833333333335,2068.7343652719433,15.808552941176474,142.54872735701983,10.516917642992125,13.617092303207151,0.07160265201032101,1.0029831045225286,7.207418953977161,0.034988066159721054,-0.005371128359994537,0.04035919451971559,,,,,
1914-12-31,7.35,0.42,0.52,10.1,1914.9583333332935,4.233333333333333,221.7371287128713,12.670693069306934,2008.967016460907,15.68752475247525,142.13099980403695,10.172217991997863,13.191719327709952,0.07375482593558742,1.0029888267502722,7.3004928978372465,0.04335935079532205,-0.006765008181241927,0.050124358976563976,,,,,
1915-01-31,7.48,0.4208,0.55,10.1,1915.0416666666267,4.24,225.65900990099016,12.69482772277228,2054.0844979371627,16.592574257425746,151.0356248483208,10.359834197757268,13.455503012706059,0.07190782363139472,1.0048142824374222,7.322312806300475,0.045725557855251564,-0.006605377801164103,0.05233093565641567,,,,,
1915-01-31,9.14,0.4283,0.82,10.2,1915.791666666626,4.0975,273.03509803921577,12.794412745098041,2584.739466843093,24.495490196078435,231.89128695966477,12.549076133220161,16.354096721194868,0.059814212715783195,1.0047040396110525,7.56747595777793,0.03567753212264657,-0.008216454419006203,0.043893986541652774,,,,,
1915-02-28,7.38,0.4217,0.58,10.0,1915.12499999996,4.224166666666667,224.86860000000001,12.849199000000002,2056.6364736608307,17.672600000000003,161.63267679177264,10.329786209660687,13.435767253018033,0.07133471798685703,1.004802029369261,7.431140133127611,0.04754429639737445,-0.00705369658820354,0.05459799298557799,,,,,
1915-03-31,7.57,0.4225,0.61,9.9,1915.2083333332932,4.208333333333334,232.98777777777784,13.003611111111113,2140.804912009339,18.774444444444445,172.50871814077894,10.707013188682811,13.942381087442413,0.06820863900793095,1.0047897772647538,7.542247157872711,0.04044536855608749,-0.008661725253685582,0.04910709380977307,,,,,
1915-04-30,8.14,0.4233,0.64,10.0,1915.2916666666265,4.1925,248.02580000000006,12.897951000000003,2288.857620641596,19.500800000000005,179.95932152464638,11.401123789000183,14.855567969356281,0.06370342372985319,1.0047775261250353,7.502589113416297,0.033483833698883636,-0.007125163467761597,0.04060899716664523,,,,,
1915-05-31,7.95,0.4242,0.67,10.1,1915.3749999999598,4.176666666666667,239.83811881188123,12.797400000000003,2223.1407304097074,20.212772277227728,187.35903011000053,11.026929876471312,14.376666202260203,0.06901695385902701,1.0047652759512427,7.463794979119851,0.03964147928245443,-0.006748370970229178,0.046389850252683607,,,,,
1915-06-30,8.04,0.425,0.7,10.1,1915.458333333293,4.160833333333333,242.55326732673268,12.821534653465347,2258.212290150447,21.117821782178222,196.6105227742927,11.15426218909634,14.548595263420413,0.06814004213571459,1.004753026744514,7.499362021838857,0.03912482048340471,-0.007924948513514551,0.04704976899691926,,,,,
1915-07-31,8.01,0.4258,0.73,10.1,1915.5416666666263,4.145,241.64821782178223,12.845669306930695,2259.7524059121797,22.02287128712872,205.9449758197118,11.1136293939496,14.499550030038977,0.06862615357373839,1.0047407785059888,7.535006690095448,0.04117311892629982,-0.009087128439592251,0.050260247365892075,,,,,
1915-08-31,8.35,0.4267,0.76,10.1,1915.6249999999595,4.129166666666666,251.9054455445545,12.872820792079212,2365.703572867282,22.927920792079213,215.32152279989634,11.584831641604604,15.113448857043238,0.06395924085947774,1.0047285312368082,7.570728487854335,0.03825300710122703,-0.009122516699330618,0.04737552380055765,,,,,
1915-09-30,8.66,0.4275,0.79,10.1,1915.7083333332928,4.113333333333333,261.2576237623763,12.896955445544556,2463.6252851274326,23.83297029702971,224.74179852779125,12.011570757825895,15.664883714157835,0.06221627196136809,1.0047162849381146,7.606526913994547,0.036855850443499705,-0.009157843139077637,0.04601369358257734,,,,,
1915-11-30,9.46,0.4292,0.85,10.3,1915.8749999999593,4.081666666666667,279.85067961165055,12.69681941747573,2659.276893277362,25.145145631067958,238.94136990335696,12.857714453559321,16.74013687228853,0.05788871956874933,1.0046917952567669,7.529257415269693,0.03458538094031316,-0.008950721615963997,0.043536102556277156,,,,,
1915-12-31,9.48,0.43,0.88,10.3,1915.9583333332926,4.065833333333333,280.4423300970874,12.720485436893204,2674.9720616925815,26.032621359223302,248.30964285753922,12.878444602185997,16.74931303094311,0.05676964871216048,1.004679551876405,7.564583149497632,0.03664343027594352,-0.008433620292233601,0.045077050568177124,,,,,
1916-01-31,9.33,0.4408,0.9342,10.4,1916.0416666666258,4.05,273.35105769230773,12.91459230769231,2617.598027757935,27.370263461538464,262.09647133241833,12.543563692516182,16.29702776682072,0.059986791585310735,1.0021524623582816,7.526905258684766,0.04088256566064641,-0.007510257365601736,0.048392823026248144,,,,,
1916-01-31,9.98,0.5383,1.422,11.3,1916.7916666666251,4.1850000000000005,269.1067256637168,14.515045132743364,2680.910694023346,38.34366371681416,381.9894796494187,12.045741763370803,15.460165685093655,0.06703148891235841,1.0022726076887278,7.066165509674492,0.047229253159363216,0.005274394098080393,0.04195485906128282,,,,,
1916-02-29,9.2,0.4517,0.9883,10.4,1916.124999999959,4.0649999999999995,269.5423076923077,13.233941346153847,2591.6862387782626,28.955289423076923,278.4090771504953,12.354652326458803,16.03483561213688,0.06105579976767138,1.002165815139745,7.543106638928437,0.04250396100323317,-0.007187037842556809,0.04969099884578998,,,,,
1916-03-31,9.17,0.4625,1.042,10.5,1916.2083333332923,4.08,266.10466666666673,13.421309523809528,2569.3868266443997,30.237847619047628,291.9630396252415,12.17705279574849,15.786513243251884,0.06306359144997688,1.0021791670939835,7.487448912406904,0.03713187600548573,-0.005359163713233195,0.042491039718718926,,,,,
1916-04-30,9.07,0.4733,1.097,10.6,1916.2916666666256,4.095,260.71971698113214,13.60514245283019,2528.339271541726,31.533575471698118,305.7980353783101,11.906481776593193,15.418161727089238,0.06574872264458737,1.0021925182219196,7.432975075876829,0.03575598232778687,-0.004656179010833483,0.040412161338620356,,,,,
1916-05-31,9.27,0.4842,1.151,10.7,1916.3749999999588,4.109999999999999,263.9784112149533,13.788386915887854,2571.0833650018462,32.77660747663552,319.2359172726132,12.026256671905168,15.55319389347212,0.06457962029551499,1.002205868524475,7.379652644602046,0.035794006515664334,-0.0028482834417464797,0.038642289957410814,,,,,
1916-06-30,9.36,0.495,1.205,10.8,1916.458333333292,4.125,264.0733333333333,13.965416666666666,2583.342853209202,33.99662037037037,332.577792533877,11.995961222946585,15.493035511158213,0.06559125517043002,1.0022192180025706,7.327450343758142,0.04117191191607228,-0.0010460409510723023,0.04221795286714458,,,,,
1916-07-31,9.23,0.5058,1.259,10.8,1916.5416666666254,4.140000000000001,260.4056481481482,14.27011666666667,2559.096414143559,35.52012037037037,349.0685141285742,11.791165275254562,15.208320664732774,0.07036450096274417,1.002232566657126,7.343711553473953,0.04810247413400037,0.00039863792948291454,0.04770383620451746,,,,,
1916-08-31,9.3,0.5167,1.313,10.9,1916.6249999999586,4.155,259.9733944954129,14.443898165137616,2566.6772733711196,36.70377064220184,362.37067311142795,11.732082638874168,15.109356185858452,0.06925546337440296,1.0022459144890594,7.292582962706434,0.052914948266491235,0.002201115096196471,0.050713833170294764,,,,,
1916-09-30,9.68,0.5275,1.368,11.1,1916.7083333332919,4.17,265.7203603603604,14.480112612612613,2635.3295087569572,37.55221621621622,372.43086446069395,11.944552417504479,15.357396326406255,0.06830811376991232,1.0022592614992878,7.1772684807973866,0.051564873103981945,0.003752924284976533,0.04781194881900541,,,,,
1916-11-30,10.21,0.5492,1.476,11.5,1916.8749999999584,4.2,270.52060869565224,14.551412173913047,2707.076572383425,39.10758260869566,391.34623122800537,12.053230403230506,15.442014290555145,0.06752161327959097,1.0022859530582944,6.959055016406966,0.04742788448969382,0.006766489861528724,0.04066139462816509,,,,,
1916-12-31,9.8,0.56,1.53,11.6,1916.9583333332916,4.215,257.4189655172415,14.709655172413797,2588.2360723776933,40.18887931034484,404.08175415692557,11.413559188849499,14.599793322642684,0.07181205034640306,1.0022992976089014,6.914834097353658,0.054958154235523304,0.007932750761769247,0.04702540347375406,,,,,
1917-01-31,9.57,0.5708,1.509,11.7,1917.041666666625,4.23,249.22897435897443,14.865193162393163,2518.344518680463,39.29848717948718,397.09319526528924,10.992361427383434,14.041135988701294,0.07700006175641577,1.0012364045421127,6.871496321604443,0.05880181001885387,0.010236826164424118,0.048564983854429755,,,,,
1917-01-31,7.68,0.6683,1.322,13.5,1917.7916666666242,4.485,173.34044444444447,15.083778518518521,1848.4756483909853,29.838029629629634,318.1881259339691,7.387133711108146,9.471824730904862,0.12822085584760268,1.001475739884802,6.02765607908268,0.12092534378923592,0.026774482831725788,0.09415086095751013,,,,,
1917-02-28,9.03,0.5817,1.488,12.0,1917.1249999999582,4.258333333333333,229.28675,14.770332500000002,2329.2747711987377,37.7828,383.82733771248303,10.063187738735733,12.842799550212733,0.08553166973413764,1.001263019210337,6.707992464095896,0.07022113427245946,0.0135418945692527,0.05667923970320676,,,,,
1917-03-31,9.31,0.5925,1.468,12.0,1917.2083333332914,4.286666666666667,236.3964166666667,15.044562500000003,2414.23655168197,37.27496666666667,380.67661201601845,10.327157080107881,13.170393039784486,0.0837977454129413,1.001289628388616,6.716464787440844,0.06909271759419999,0.014287155119889317,0.054805562474310676,,,,,
1917-04-30,9.17,0.6033,1.447,12.6,1917.2916666666247,4.315000000000001,221.75388888888895,14.589326190476191,2277.1136945997114,34.99213492063493,359.3220846331278,9.644531197281237,12.294303251461313,0.0954048914354855,1.0013162320884976,6.404882410573206,0.07842214181408602,0.0194069207356935,0.05901522107839252,,,,,
1917-05-31,8.86,0.6142,1.426,12.8,1917.374999999958,4.343333333333334,210.90953125000001,14.620839062500002,2178.268111054369,33.94548437500001,350.5880729529944,9.138988813373581,11.651154264223972,0.10030784408299677,1.0013428303215028,6.313104711038727,0.08671548823313269,0.020581622841253644,0.06613386539187904,,,,,
1917-06-30,9.04,0.625,1.405,13.0,1917.4583333332912,4.371666666666667,211.88369230769234,14.649038461538463,2200.9371280346077,32.93103846153846,342.07042753192735,9.148220259539587,11.666161646433133,0.10044670647542243,1.0013694230991275,6.22432702962957,0.08618722622392494,0.021151300928393457,0.06503592529553148,,,,,
