"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"3387",126.849998,0.00831121289199116,0.00671268409395697,1.23813556181994,0.991262331605993,0.956492254429658,132.619995,117.43,1,-0.00338064701992762,0.00189556115713163,0,0,1,1,0
"3388",127.410004,0.00824022376298504,0.00671624698601318,1.22690898356561,0.991800140327064,0.960714890692011,132.619995,117.43,1,0.010417582721087,0.00441471035734664,0,0,1,1,0
"3389",126.050003,0.00833985862349258,0.00675089011255198,1.23537170424182,0.992394964392682,0.950460019245213,132.619995,117.43,1,0.0239842736579827,-0.0106742089106284,0,0,1,1,0
"3390",124,0.00851715480220639,0.0068264941249804,1.24766163220434,0.992845890974502,0.935002297353427,132.619995,117.43,1,0.0286497991848782,-0.0162634109576341,0,0,1,1,0
"3391",123.519997,0.00852131038939564,0.00683086022255119,1.24747251616475,0.992776112353955,0.931382911000713,132.619995,117.43,1,0.0419953678291375,-0.00387099193548379,0,0,1,1,0
"3392",123.339996,0.00852149713422732,0.0068267641213024,1.24824836230047,0.991664196219717,0.930025642060988,132.619995,117.43,1,0.0451844592755741,-0.00145726201725871,0,0,1,1,0
"3393",123.970001,0.00855184211906556,0.0068256380455456,1.25290003103028,0.99135691855831,0.934776094660537,132.619995,117.43,1,0.0339466115237847,0.00510787271308155,0,0,1,1,0
"3394",125.690002,0.00849603379322164,0.00687735787725179,1.23536304855153,0.99201331522133,0.947745488906104,132.619995,117.43,1,0.0458752942275849,0.0138743323878816,0,0,1,1,0
"3395",124.830002,0.00852546710522971,0.00688115465264924,1.23895879915261,0.992204375840978,0.941260795553491,132.619995,117.43,1,0.0486557549338892,-0.00684223077663737,0,0,1,1,0
"3396",123.949997,0.00855744138745221,0.00688313455851006,1.24324772597567,0.991698516033541,0.934625257677019,132.619995,117.43,1,0.0305098848318449,-0.00704962738044335,0,0,1,1,0
"3397",126.209999,0.00887877215726528,0.00697439021316997,1.27305354101054,0.992099073442642,0.951666443661078,132.619995,117.43,1,0.0241801891655331,0.0182331751085076,0,0,1,1,0
"3398",126.660004,0.0088924620755557,0.00697746169050468,1.27445516292222,0.992641683239816,0.955059634861244,132.619995,117.43,1,0.0219908428577524,0.00356552573936719,0,0,1,1,0
"3399",126.830002,0.00888343503526972,0.00697430846048563,1.27373704297718,0.993050522660003,0.956341477768869,132.619995,117.43,1,0.0241708245789897,0.00134216007130394,0,0,1,1,0
"3400",126.709999,0.00888326459719929,0.00696358417475564,1.27567418936399,0.993785031031055,0.955436614214923,132.619995,117.43,1,0.0189626055610792,-0.000946172026394798,0,0,1,1,0
"3401",127.980003,0.00895484273931966,0.00697833174961083,1.28323545807622,0.994624125640685,0.965012877583052,132.619995,117.43,1,0.0211283949809052,0.0100229185543597,0,0,1,1,0
"3402",127.849998,0.00894267533303781,0.00697849820223182,1.28146129351697,0.994436017590421,0.964032595537347,132.619995,117.43,1,0.0266806809153532,-0.00101582276099799,0,0,1,1,0
"3403",127.220001,0.00890735069316047,0.00697598381422877,1.27685942662199,0.994029759470594,0.959282203260526,132.619995,117.43,1,0.0197903567038864,-0.00492762620144904,0,0,1,1,0
"3404",128.080002,0.00889731446007552,0.00698674704987064,1.27345592971485,0.993766275953663,0.96576690415348,132.619995,117.43,1,0.0230921594593339,0.00675995121238837,0,0,1,1,0
"3405",128.419998,0.00889508938514133,0.00696940646376066,1.27630515330018,0.993908272207212,0.96833058996873,132.619995,117.43,1,0.0267072560931299,0.00265455960876682,0,0,1,1,0
"3406",128.199997,0.00888303477374061,0.0069564546421707,1.27694856513414,0.993787060575482,0.966671707384697,132.619995,117.43,1,0.0202010896461816,-0.00171313660976691,0,0,1,1,0
"3407",127.900002,0.00880926950420704,0.00695706885831901,1.2662329040589,0.993953001603271,0.964409642754096,132.619995,117.43,1,0.0194316694101893,-0.00234005465694354,0,0,1,1,0
"3408",127.410004,0.00881849856555757,0.00695173534479072,1.26853197484938,0.993781948657566,0.960714890692011,132.619995,117.43,1,0.0256563553641861,-0.00383110236386075,0,0,1,1,0
"3409",126.980003,0.00881918950930308,0.00695515759926173,1.26800714195739,0.993274983062658,0.957472536475363,132.619995,117.43,1,0.0235871041862095,-0.0033749390667942,0,0,1,1,0
"3410",127.370003,0.00883160441415648,0.00695339958863852,1.27011317292722,0.993479879293371,0.960413269507362,132.619995,117.43,1,0.0361848516462911,0.00307134974630618,0,0,1,1,0
"3411",127.010002,0.00871470012436164,0.0069445668918046,1.254894691078,0.994321995378805,0.957698739168253,132.619995,117.43,1,0.0394143482948052,-0.00282641902740632,0,0,1,1,0
"3412",127.110001,0.00856599989406672,0.00693417668950122,1.2353304909343,0.995363089628849,0.958452765738681,132.619995,117.43,1,0.0276026953566052,0.000787331693766991,0,0,1,1,0
"3413",128.630005,0.00869554085838208,0.00692329626218814,1.25598277598969,0.996930297465309,0.969914114383732,132.619995,117.43,1,0.0172748312146598,0.0119581778620237,0,0,1,1,0
"3414",129.699997,0.00875651197791446,0.00694202661104526,1.26137689590274,0.998685435513935,0.977982219046231,132.619995,117.43,1,0.0160967736613127,0.0083183701967513,0,0,1,1,0
"3415",130.029999,0.00841268681782551,0.00694351831634258,1.21158848217121,0.999919640817257,0.98047054669245,132.619995,117.43,1,0.00853335463868459,0.00254434855538199,0,0,1,1,0
"3416",130.690002,0.00840383059992941,0.00694898574730621,1.20936074781664,1.00170903944191,0.985447194444548,132.619995,117.43,1,0.0181240873317621,0.00507577486023036,1,0,1,1,0
"3417",130.130005,0.00838435242540225,0.00695490894066911,1.20553015099514,1.00368816421466,0.981224626045266,132.619995,117.43,1,0.0133594877243958,-0.00428492609557063,1,0,1,2,-0.00428492609557063
"3418",130.119995,0.00832243622041211,0.00695364002005621,1.19684599668777,1.0048392566301,0.981149147230778,132.619995,117.43,1,0.0130921444803845,-7.69230739676718e-05,1,0,1,2,-7.69230739676718e-05
"3419",129.759995,0.00826904439814562,0.0069318096231166,1.19291279589813,1.00569515915162,0.97843462443201,132.619995,117.43,1,0.021593194737482,-0.00276667701993061,1,0,1,2,-0.00276667701993061
